	strain	gisaid_epi_isl	originating_lab	submitting_lab	authors
418354	USA/FL-CDC-STM-000004161/2021	EPI_ISL_967447	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418357	USA/FL-CDC-STM-000004169/2021	EPI_ISL_967474	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418361	USA/FL-CDC-STM-000004212/2021	EPI_ISL_966748	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418379	USA/FL-CDC-STM-000004353/2021	EPI_ISL_966714	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418387	USA/FL-CDC-STM-000005033/2021	EPI_ISL_967158	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418389	USA/FL-CDC-STM-000005051/2021	EPI_ISL_967132	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418393	USA/FL-CDC-STM-000005081/2021	EPI_ISL_967069	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418405	USA/FL-CDC-STM-000005417/2021	EPI_ISL_967045	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418410	USA/FL-CDC-STM-000005495/2021	EPI_ISL_966987	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418467	USA/FL-CDC-STM-000008222/2021	EPI_ISL_978783	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418541	USA/FL-CDC-STM-186/2020	EPI_ISL_850615	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418556	USA/FL-CDC-STM-237/2021	EPI_ISL_850999	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418576	USA/FL-CDC-STM-A024/2021	EPI_ISL_850534	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418585	USA/FL-CDC-STM-A100066/2021	EPI_ISL_850994	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418622	USA/FL-CDC-STM-A100286/2021	EPI_ISL_876685	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
418705	USA/FL-QDX-3280/2020	EPI_ISL_884322	Infectious Diseases, Quest Diagnostics	Infectious Diseases, Quest Diagnostics	Rosenthal et al
418740	USA/FL-QDX-3505/2020	EPI_ISL_876889	Quest Diagnostics	Quest Diagnostics	Rosenthal et al
418745	USA/FL-QDX-3550/2020	EPI_ISL_876854	Quest Diagnostics	Quest Diagnostics	Rosenthal et al
418841	USA/FL-USAFSAM-S682/2020	EPI_ISL_831745	United States Air Force School of Aerospace Medicine	United States Air Force School of Aerospace Medicine	Anthony Fries et al
419030	USA/GA-CDC-9NKA-9119/2021	EPI_ISL_955329	GA Department of Public Health Laboratory	Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Ying Tao et al
419031	USA/GA-CDC-9NKF-9120/2021	EPI_ISL_955334	GA Department of Public Health Laboratory	Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Ying Tao et al
419038	USA/GA-CDC-LC00000873/2020	EPI_ISL_888075	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419051	USA/GA-CDC-LC00000970/2020	EPI_ISL_888386	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419052	USA/GA-CDC-LC00000973/2020	EPI_ISL_888208	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419053	USA/GA-CDC-LC00000974/2020	EPI_ISL_888008	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419064	USA/GA-CDC-LC00001007/2020	EPI_ISL_888266	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419066	USA/GA-CDC-LC00001014/2020	EPI_ISL_888260	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419070	USA/GA-CDC-LC00001021/2020	EPI_ISL_888387	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419075	USA/GA-CDC-LC00001033/2020	EPI_ISL_888410	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419107	USA/GA-CDC-LC00001237/2020	EPI_ISL_888110	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419108	USA/GA-CDC-LC00001238/2020	EPI_ISL_887625	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419112	USA/GA-CDC-LC00001639/2020	EPI_ISL_887780	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419116	USA/GA-CDC-LC00001667/2020	EPI_ISL_887778	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419145	USA/GA-CDC-LC0003257/2021	EPI_ISL_886690	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419146	USA/GA-CDC-LC0003520/2021	EPI_ISL_886306	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419167	USA/GA-CDC-STM-0000013-E11/2021	EPI_ISL_884773	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Cook et al
419171	USA/GA-CDC-STM-0000013-H03/2021	EPI_ISL_884596	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Cook et al
419198	USA/GA-CDC-STM-000003033/2021	EPI_ISL_967340	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419220	USA/GA-CDC-STM-000004263/2021	EPI_ISL_966743	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419229	USA/GA-CDC-STM-000005019/2021	EPI_ISL_967149	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419233	USA/GA-CDC-STM-000005313/2021	EPI_ISL_967096	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419234	USA/GA-CDC-STM-000005315/2021	EPI_ISL_967088	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419250	USA/GA-CDC-STM-000005994/2021	EPI_ISL_966879	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419254	USA/GA-CDC-STM-000008032/2021	EPI_ISL_978786	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419260	USA/GA-CDC-STM-000008216/2021	EPI_ISL_978698	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419269	USA/GA-CDC-STM-394/2021	EPI_ISL_850557	Helix/Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419286	USA/GA-CDC-STM-A100270/2021	EPI_ISL_850817	Helix / Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419292	USA/GA-CDC-STM-A100395/2021	EPI_ISL_850759	Helix / Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419299	USA/GA-CDC-STM-A100437/2021	EPI_ISL_850728	Helix / Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419300	USA/GA-CDC-STM-A100444/2021	EPI_ISL_850721	Helix / Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
419352	USA/GA-EHC-436V/2021	EPI_ISL_845782	Emory Molecular Diagnostics Laboratory, Emory Healthcare	Piantadosi Lab, Emory Department of Pathology	Ahmed Babiker et al
419358	USA/GA-EHC-464X/2021	EPI_ISL_845765	Emory Molecular Diagnostics Laboratory, Emory Healthcare	Piantadosi Lab, Emory Department of Pathology	Ahmed Babiker et al
419361	USA/GA-EHC-467A/2021	EPI_ISL_845762	Emory Molecular Diagnostics Laboratory, Emory Healthcare	Piantadosi Lab, Emory Department of Pathology	Ahmed Babiker et al
419387	USA/GA-GPHL-0010/2021	EPI_ISL_965848	GA Department of Public Health	GA Department of Public Health	Stacy Reeves et al
419388	USA/GA-GPHL-0011/2021	EPI_ISL_965849	GA Department of Public Health	GA Department of Public Health	Stacy Reeves et al
419389	USA/GA-GPHL-0012/2021	EPI_ISL_965850	GA Department of Public Health	GA Department of Public Health	Stacy Reeves et al
419484	USA/GA-USAFSAM-S0027/2021	EPI_ISL_982753	US Air Force School of Aerospace Medicine	US Air Force School of Aerospace Medicine	Anthony Fries et al
419487	USA/GA-USAFSAM-S0043/2021	EPI_ISL_982710	US Air Force School of Aerospace Medicine	US Air Force School of Aerospace Medicine	Anthony Fries et al
419502	USA/GA-USAFSAM-S0235/2021	EPI_ISL_982754	US Air Force School of Aerospace Medicine	US Air Force School of Aerospace Medicine	Anthony Fries et al
419518	USA/GA-USAFSAM-S723/2020	EPI_ISL_831881	United States Air Force School of Aerospace Medicine	United States Air Force School of Aerospace Medicine	Anthony Fries et al
419560	USA/HI-CDC-STM-000005473/2021	EPI_ISL_966998	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
420177	USA/HI-H200692/2020	EPI_ISL_753214	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420359	USA/HI-H210902/2021	EPI_ISL_967683	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420375	USA/HI-H210919/2021	EPI_ISL_967702	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420377	USA/HI-H210921/2021	EPI_ISL_967704	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420384	USA/HI-H210936/2021	EPI_ISL_967713	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420428	USA/HI-H210989/2021	EPI_ISL_967764	State Laboratories Division, Hawaii State Department of Health	State Laboratories Division, Hawaii State Department of Health	Pamela O'Brien et al
420492	USA/IA-CDC-STM-000005985/2021	EPI_ISL_966885	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
420529	USA/IA-GMF-25958/2020	EPI_ISL_660942	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420536	USA/IA-GMF-31654/2020	EPI_ISL_661107	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420542	USA/IA-GMF-32907/2020	EPI_ISL_661169	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420547	USA/IA-GMF-34972/2020	EPI_ISL_942464	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420548	USA/IA-GMF-36354/2020	EPI_ISL_942491	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420549	USA/IA-GMF-36674/2020	EPI_ISL_942502	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420554	USA/IA-GMF-41299/2020	EPI_ISL_942677	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420559	USA/IA-GMF-47194/2021	EPI_ISL_942799	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420561	USA/IA-GMF-48948/2021	EPI_ISL_942823	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
420644	USA/ID-OHSU-8981/2021	EPI_ISL_905898	OHSU Lab Services Molecular Microbiology Lab	Oregon SARS-CoV-2 Genome Sequencing Center	Brendan L. O'Connell et al
420857	USA/IL-CDC-2-3693680/2020	EPI_ISL_747106	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Queen et al
420884	USA/IL-CDC-9MP1-8894/2021	EPI_ISL_914013	IL Department of Public Health Chicago Laboratory	Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Ying Tao et al
420907	USA/IL-CDC-LC00001703/2020	EPI_ISL_888177	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
420937	USA/IL-CDC-LC00001920/2020	EPI_ISL_888058	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
420964	USA/IL-CDC-LC0004115/2021	EPI_ISL_886995	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421009	USA/IL-CDC-STM-000001644/2021	EPI_ISL_967294	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421012	USA/IL-CDC-STM-000003067/2021	EPI_ISL_967367	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421022	USA/IL-CDC-STM-000005910/2021	EPI_ISL_966905	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421024	USA/IL-CDC-STM-000007255/2021	EPI_ISL_978604	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421035	USA/IL-CDC-STM-A100434/2021	EPI_ISL_850731	Helix / Illumina	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
421301	USA/IL-IDPH-I-000229/2020	EPI_ISL_848388	Illinois Department of Public Health	Gagnon Lab, Southern Illinois University	Keith Gagnon et al
421308	USA/IL-IDPH-I-000240/2020	EPI_ISL_848242	Illinois Department of Public Health	Gagnon Lab, Southern Illinois University	Keith Gagnon et al
421339	USA/IL-IDPH-I-000419/2020	EPI_ISL_848439	Illinois Department of Public Health	Gagnon Lab, Southern Illinois University	Keith Gagnon et al
421354	USA/IL-IDPH-I-000455/2020	EPI_ISL_848398	Illinois Department of Public Health	Gagnon Lab, Southern Illinois University	Keith Gagnon et al
